pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive,unique_id
https://www.sephora.sg/products/supergoop-cc-screen-100-percent-mineral-cc-cream-broad-spectrum-sunscreen-spf-50-pa-plus-plus-plus/v/105n-fair-with-neutral-undertones,SUPERGOOP!,CC Screen 100% Mineral CC Cream Broad Spectrum Sunscreen SPF 50 PA+++,66.0,3.4,534.0,SEPHORA EXCLUSIVE,SUPERGOOP!-CC Screen 100% Mineral CC Cream Broad Spectrum Sunscreen SPF 50 PA+++
https://www.sephora.sg/products/supergoop-mineral-sheerscreen-spf-50-pa-plus-plus-plus-plus,SUPERGOOP!,Mineral Sheerscreen SPF 50 PA++++,60.0,5.0,1.0,SEPHORA EXCLUSIVE,SUPERGOOP!-Mineral Sheerscreen SPF 50 PA++++
https://www.sephora.sg/products/jill-stuart-everyday-bright-uv-protector-tone-up-lavender-white-floral-sunscreen,JILL STUART,Everyday Bright UV Protector Tone Up Lavender White Floral Sunscreen,40.0,4.0,2.0,SEPHORA EXCLUSIVE,JILL STUART-Everyday Bright UV Protector Tone Up Lavender White Floral Sunscreen
https://www.sephora.sg/products/caudalie-vinosun-very-high-protection-lightweight-cream-spf-50-plus,CAUDALIE,Vinosun Very High Protection Lightweight Cream SPF 50+,39.0,4.0,1.0,SEPHORA EXCLUSIVE,CAUDALIE-Vinosun Very High Protection Lightweight Cream SPF 50+
https://www.sephora.sg/products/ultra-violette-lean-screen-mineral-mattifying-spf-50-plus,ULTRA VIOLETTE,Lean Screen Mineral Mattifying SPF 50+,52.0,4.6,8.0,SEPHORA EXCLUSIVE,ULTRA VIOLETTE-Lean Screen Mineral Mattifying SPF 50+
https://www.sephora.sg/products/supergoop-re-setting-refreshing-mist-spf-40/v/100ml,SUPERGOOP!,(Re)setting Refreshing Mist SPF 40,55.0,3.7,390.0,SEPHORA EXCLUSIVE,SUPERGOOP!-(Re)setting Refreshing Mist SPF 40
https://www.sephora.sg/products/supergoop-100-percent-mineral-sunscreen-stick-spf-50,SUPERGOOP!,100% Mineral Sunscreen Stick SPF 50,39.0,3.6,20.0,SEPHORA EXCLUSIVE,SUPERGOOP!-100% Mineral Sunscreen Stick SPF 50
https://www.sephora.sg/products/shiseido-urban-environment-triple-beauty-suncare-emulsion,SHISEIDO,Urban Environment Triple Beauty Suncare Emulsion,65.0,2.7,3.0,0,SHISEIDO-Urban Environment Triple Beauty Suncare Emulsion
https://www.sephora.sg/products/tatcha-silken-pore-perfecting-sunscreen-broad-spectrum-spf-35-pa-plus-plus-plus,TATCHA,Silken Pore Perfecting Sunscreen Broad Spectrum SPF 35 PA+++,105.0,4.4,838.0,SEPHORA EXCLUSIVE,TATCHA-Silken Pore Perfecting Sunscreen Broad Spectrum SPF 35 PA+++
https://www.sephora.sg/products/fenty-skin-hydra-vizor-invisible-broad-spectrum-spf-30-sunscreen-moisturizer-refill,FENTY SKIN,Hydra Vizor Invisible Broad Spectrum SPF 30 Sunscreen Moisturizer Refill,52.0,4.6,12.0,SEPHORA EXCLUSIVE,FENTY SKIN-Hydra Vizor Invisible Broad Spectrum SPF 30 Sunscreen Moisturizer Refill
https://www.sephora.sg/products/supergoop-play-100-percent-mineral-lotion-spf-50-pa-plus-plus-plus-plus/v/100ml,SUPERGOOP!,Play 100% Mineral Lotion SPF 50 PA++++,62.0,3.6,5.0,SEPHORA EXCLUSIVE,SUPERGOOP!-Play 100% Mineral Lotion SPF 50 PA++++
https://www.sephora.sg/products/biossance-squalane-plus-zinc-sheer-mineral-sunscreen-spf-30-pa-plus-plus-plus,BIOSSANCE,Squalane + Zinc Sheer Mineral Sunscreen SPF 30 PA +++,48.0,4.0,6.0,SEPHORA EXCLUSIVE,BIOSSANCE-Squalane + Zinc Sheer Mineral Sunscreen SPF 30 PA +++
https://www.sephora.sg/products/supergoop-superscreen-daily-moisturizer-spf-40-pa-plus-plus-plus,SUPERGOOP!,Superscreen Daily Moisturizer SPF 40 PA+++,67.0,3.7,687.0,SEPHORA EXCLUSIVE,SUPERGOOP!-Superscreen Daily Moisturizer SPF 40 PA+++
https://www.sephora.sg/products/ultra-violette-supreme-screen-hydrating-facial-skinscreen-spf-50-plus,ULTRA VIOLETTE,Supreme Screen Hydrating Facial Skinscreen SPF 50+,52.0,4.7,12.0,SEPHORA EXCLUSIVE,ULTRA VIOLETTE-Supreme Screen Hydrating Facial Skinscreen SPF 50+
https://www.sephora.sg/products/the-inkey-list-spf-30-sunscreen,THE INKEY LIST,Spf 30 Sunscreen,27.0,3.2,17.0,SEPHORA EXCLUSIVE,THE INKEY LIST-Spf 30 Sunscreen
https://www.sephora.sg/products/sk-ii-atmosphere-cc-cream-spf-50-pa-plus-plus-plus-plus,SK-II,Atmosphere CC Cream SPF 50 PA++++,125.0,4.8,5.0,0,SK-II-Atmosphere CC Cream SPF 50 PA++++
https://www.sephora.sg/products/estee-lauder-perfectionist-pro-multi-defense-uv-fluid-spf-45-slash-pa-plus-plus-plus-plus,ESTÉE LAUDER,Perfectionist Pro Multi-Defense UV Fluid SPF 45/PA++++,91.0,4.3,7.0,0,ESTÉE LAUDER-Perfectionist Pro Multi-Defense UV Fluid SPF 45/PA++++
https://www.sephora.sg/products/clinique-even-better-dark-spot-defense-spf-50-slash-pa-plus-plus-plus-plus,CLINIQUE,Even Better Dark Spot Defense SPF 50/PA++++,69.0,4.3,17.0,0,CLINIQUE-Even Better Dark Spot Defense SPF 50/PA++++
https://www.sephora.sg/products/dior-prestige-light-in-white-the-uv-protector-youth-and-light-sheer-glow-spf-50-plus-pa-plus-plus-plus,DIOR,Prestige Light-In-White The UV Protector Youth And Light Sheer Glow SPF 50+ PA+++,175.0,5.0,1.0,0,DIOR-Prestige Light-In-White The UV Protector Youth And Light Sheer Glow SPF 50+ PA+++
https://www.sephora.sg/products/clinique-even-better-city-block-brightening-aqua-gel-plus-anti-pollution-primer-spf-45-slash-pa-plus-plus-plus,CLINIQUE,Even Better City Block Brightening Aqua Gel + Anti-Pollution Primer SPF 45/PA+++,68.0,4.4,20.0,0,CLINIQUE-Even Better City Block Brightening Aqua Gel + Anti-Pollution Primer SPF 45/PA+++
https://www.sephora.sg/products/shiseido-global-suncare-perfect-uv-protector-hydrofresh,SHISEIDO,Global Suncare Perfect UV Protector Hydrofresh,60.0,4.3,3.0,0,SHISEIDO-Global Suncare Perfect UV Protector Hydrofresh
https://www.sephora.sg/products/charlotte-tilbury-invisible-uv-flawless-poreless-primer-spf-50-pa-plus-plus-plus-plus,CHARLOTTE TILBURY,Invisible UV Flawless Poreless Primer SPF 50 PA++++,86.0,3.0,2.0,SEPHORA EXCLUSIVE,CHARLOTTE TILBURY-Invisible UV Flawless Poreless Primer SPF 50 PA++++
https://www.sephora.sg/products/skin-inc-serum-uv-moisturizer-spf-50-plus-pa-plus-plus-plus,SKIN INC,Serum UV Moisturizer SPF 50+ PA+++,74.0,3.7,7.0,0,SKIN INC-Serum UV Moisturizer SPF 50+ PA+++
https://www.sephora.sg/products/three-balancing-uv-protector-r,THREE,Balancing UV Protector R,68.0,5.0,1.0,0,THREE-Balancing UV Protector R
https://www.sephora.sg/products/shiseido-future-solution-lx-universal-defense,SHISEIDO,Future Solution LX Universal Defense,120.0,3.0,2.0,0,SHISEIDO-Future Solution LX Universal Defense
https://www.sephora.sg/products/cle-de-peau-uv-protective-cream-tinted-spf-50-plus/v/ivory,CLE DE PEAU,UV Protective Cream Tinted SPF 50+,120.0,,,0,CLE DE PEAU-UV Protective Cream Tinted SPF 50+
https://www.sephora.sg/products/cle-de-peau-intensive-fortifying-cream-refill,CLE DE PEAU,Intensive Fortifying Cream Refill,190.0,,,0,CLE DE PEAU-Intensive Fortifying Cream Refill
https://www.sephora.sg/products/shiseido-bb-for-sports-spf-50-plus-pa-plus-plus-plus-tinted-sunscreen,SHISEIDO,BB For Sports SPF 50+ PA+++ Tinted Sunscreen,55.0,5.0,1.0,0,SHISEIDO-BB For Sports SPF 50+ PA+++ Tinted Sunscreen
https://www.sephora.sg/products/sk-ii-atmosphere-airy-light-uv-emulsion-spf30-pa-plus-plus-plus-sunscreen,SK-II,Atmosphere Airy Light UV Emulsion SPF30 PA+++ Sunscreen,105.0,4.0,2.0,0,SK-II-Atmosphere Airy Light UV Emulsion SPF30 PA+++ Sunscreen
https://www.sephora.sg/products/cle-de-peau-uv-protective-cream-spf-50-plus,CLE DE PEAU,UV Protective Cream SPF 50+,165.0,5.0,2.0,0,CLE DE PEAU-UV Protective Cream SPF 50+
https://www.sephora.sg/products/supergoop-bright-eyed-100-percent-mineral-eye-cream-spf-40-pa-plus-plus-plus,SUPERGOOP!,Bright-Eyed 100% Mineral Eye Cream SPF 40 PA+++,61.0,3.7,460.0,SEPHORA EXCLUSIVE,SUPERGOOP!-Bright-Eyed 100% Mineral Eye Cream SPF 40 PA+++
https://www.sephora.sg/products/dr-dennis-gross-all-physical-lightweight-wrinkle-defense-spf-30-pa-plus-plus-plus-plus,DR. DENNIS GROSS,All-Physical Lightweight Wrinkle Defense SPF 30 PA++++,67.0,4.3,17.0,SEPHORA EXCLUSIVE,DR. DENNIS GROSS-All-Physical Lightweight Wrinkle Defense SPF 30 PA++++
https://www.sephora.sg/products/this-works-in-transit-skin-defence-spf30/v/40-ml,THIS WORKS,In Transit Skin Defence SPF30,64.0,4.1,54.0,SEPHORA EXCLUSIVE,THIS WORKS-In Transit Skin Defence SPF30
https://www.sephora.sg/products/shiseido-clear-stick-uv-protector-spf-50-plus-pa-plus-plus-plus-plus,SHISEIDO,Clear Stick UV Protector SPF 50+ PA++++,39.0,4.8,4.0,0,SHISEIDO-Clear Stick UV Protector SPF 50+ PA++++
https://www.sephora.sg/products/lab-series-all-in-one-defense-lotion-spf-35-pa-plus-plus-plus-plus,LAB SERIES,All-In-One Defense Lotion SPF 35 PA++++,68.0,,,0,LAB SERIES-All-In-One Defense Lotion SPF 35 PA++++
https://www.sephora.sg/products/laneige-radian-c-sun-cream-spf50-plus-pa-plus-plus-plus-plus,LANEIGE,Radian-C Sun Cream SPF50+ PA++++,41.0,4.7,3.0,0,LANEIGE-Radian-C Sun Cream SPF50+ PA++++
https://www.sephora.sg/products/dermalogica-invisible-physical-defense-spf30,DERMALOGICA,Invisible Physical Defense SPF30,95.0,1.0,1.0,0,DERMALOGICA-Invisible Physical Defense SPF30
https://www.sephora.sg/products/supergoop-lipscreen-spf-40,SUPERGOOP!,Lipscreen SPF 40,36.0,3.6,9.0,SEPHORA EXCLUSIVE,SUPERGOOP!-Lipscreen SPF 40
https://www.sephora.sg/products/dear-dahlia-skin-paradise-tone-up-sun-cushion,DEAR DAHLIA,Skin Paradise Tone-Up Sun Cushion,60.0,4.4,11.0,SEPHORA EXCLUSIVE,DEAR DAHLIA-Skin Paradise Tone-Up Sun Cushion
https://www.sephora.sg/products/lancome-uv-expert-youth-shield-milky-bright-spf50-pa-plus-plus-plus-plus,LANCÔME,UV Expert Youth-Shield™ Milky Bright SPF50 PA++++,83.0,4.7,6.0,0,LANCÔME-UV Expert Youth-Shield™ Milky Bright SPF50 PA++++
https://www.sephora.sg/products/ultra-violette-clean-screen-sensitive-skinscreen-spf30,ULTRA VIOLETTE,Clean Screen Sensitive Skinscreen SPF30,48.0,3.9,7.0,SEPHORA EXCLUSIVE,ULTRA VIOLETTE-Clean Screen Sensitive Skinscreen SPF30
https://www.sephora.sg/products/supergoop-mineral-sheer-screen-spf-30,SUPERGOOP!,Mineral Sheer Screen SPF 30,61.0,4.1,470.0,SEPHORA EXCLUSIVE,SUPERGOOP!-Mineral Sheer Screen SPF 30
https://www.sephora.sg/products/dear-dahlia-skin-paradise-pure-moisture-sun-lotion,DEAR DAHLIA,Skin Paradise Pure Moisture Sun Lotion,47.0,4.7,11.0,SEPHORA EXCLUSIVE,DEAR DAHLIA-Skin Paradise Pure Moisture Sun Lotion
https://www.sephora.sg/products/la-mer-the-spf-50-uv-protecting-fluid,LA MER,The SPF 50 UV Protecting Fluid,215.0,4.3,6.0,0,LA MER-The SPF 50 UV Protecting Fluid
https://www.sephora.sg/products/supergoop-100-percent-mineral-sunscreen-mist-spf-30,SUPERGOOP!,100% Mineral Sunscreen Mist SPF 30,55.0,3.2,42.0,SEPHORA EXCLUSIVE,SUPERGOOP!-100% Mineral Sunscreen Mist SPF 30
https://www.sephora.sg/products/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45,PETER THOMAS ROTH,Water Drench Hyaluronic Hydrating Moisturizer SPF 45,105.0,4.4,729.0,0,PETER THOMAS ROTH-Water Drench Hyaluronic Hydrating Moisturizer SPF 45
https://www.sephora.sg/products/cle-de-peau-protective-fortifying-cream-refill,CLE DE PEAU,Protective Fortifying Cream Refill,170.0,,,0,CLE DE PEAU-Protective Fortifying Cream Refill
https://www.sephora.sg/products/lab-series-all-in-one-power-protector-spf-50-pa-plus-plus-plus,LAB SERIES,All-In-One Power Protector SPF 50 PA+++,100.0,,,0,LAB SERIES-All-In-One Power Protector SPF 50 PA+++
https://www.sephora.sg/products/cle-de-peau-protective-fortifying-cream-broad-spectrum-spf-22,CLE DE PEAU,Protective Fortifying Cream Broad Spectrum SPF 22,190.0,,,0,CLE DE PEAU-Protective Fortifying Cream Broad Spectrum SPF 22
https://www.sephora.sg/products/estee-lauder-perfectionist-pro-multi-defense-aqua-uv-gel-spf-50-slash-pa-plus-plus-plus-plus/v/30ml,ESTÉE LAUDER,Perfectionist Pro Multi-Defense Aqua UV Gel SPF 50/PA++++,90.0,4.4,8.0,0,ESTÉE LAUDER-Perfectionist Pro Multi-Defense Aqua UV Gel SPF 50/PA++++
https://www.sephora.sg/products/sulwhasoo-uv-wise-brightening-multi-protector/v/creamy-glow-8809643041058,SULWHASOO,UV Wise Brightening Multi Protector,106.0,4.4,12.0,0,SULWHASOO-UV Wise Brightening Multi Protector
https://www.sephora.sg/products/glo-skin-beauty-c-shield-anti-pollution-moisture-tint-spf-30/v/1n,GLO SKIN BEAUTY,C-Shield Anti-Pollution Moisture Tint SPF 30,78.0,,,0,GLO SKIN BEAUTY-C-Shield Anti-Pollution Moisture Tint SPF 30
https://www.sephora.sg/products/cle-de-peau-intensive-fortifying-cream/v/50ml,CLE DE PEAU,Intensive Fortifying Cream,210.0,4.4,57.0,0,CLE DE PEAU-Intensive Fortifying Cream
https://www.sephora.sg/products/ultra-violette-daydream-screen-spf50-tinted-veil/v/v0,ULTRA VIOLETTE,Daydream Screen SPF50 Tinted Veil,58.0,4.0,6.0,SEPHORA EXCLUSIVE,ULTRA VIOLETTE-Daydream Screen SPF50 Tinted Veil
https://www.sephora.sg/products/clear-start-clearing-defense-spf-30,DERMALOGICA CLEAR START,Clearing Defense SPF 30,49.0,3.7,3.0,0,DERMALOGICA CLEAR START-Clearing Defense SPF 30
https://www.sephora.sg/products/supergoop-daily-dose-vitamin-c-plus-spf40-serum,SUPERGOOP!,Daily Dose Vitamin C + SPF40 Serum,74.0,3.8,567.0,SEPHORA EXCLUSIVE,SUPERGOOP!-Daily Dose Vitamin C + SPF40 Serum
https://www.sephora.sg/products/supergoop-zincscreen-100-percent-mineral-lotion-spf-40-pa-plus-plus-plus,SUPERGOOP!,Zincscreen 100% Mineral Lotion SPF 40 PA+++,68.0,3.9,370.0,SEPHORA EXCLUSIVE,SUPERGOOP!-Zincscreen 100% Mineral Lotion SPF 40 PA+++
https://www.sephora.sg/products/alpha-h-daily-essential-moisturiser-spf-50-plus-with-vitamin-e/v/daily-essential-moisturiser-spf-30,ALPHA-H,Daily Essential Moisturiser SPF 50+ with Vitamin E,69.0,4.0,69.0,SEPHORA EXCLUSIVE,ALPHA-H-Daily Essential Moisturiser SPF 50+ with Vitamin E
https://www.sephora.sg/products/dior-diorsnow-ultimate-uv-shield-skin-breathable-brightening-emulsion-spf50-plus-pa-plus-plus-plus-plus,DIOR,Diorsnow Ultimate UV Shield Skin-Breathable Brightening Emulsion SPF50+ PA++++,96.0,4.5,13.0,0,DIOR-Diorsnow Ultimate UV Shield Skin-Breathable Brightening Emulsion SPF50+ PA++++
https://www.sephora.sg/products/ultra-violette-extreme-screen-hydrating-body-and-hand-skinscreen-spf-50-plus,ULTRA VIOLETTE,Extreme Screen Hydrating Body & Hand Skinscreen SPF 50+,39.0,4.2,5.0,SEPHORA EXCLUSIVE,ULTRA VIOLETTE-Extreme Screen Hydrating Body & Hand Skinscreen SPF 50+
https://www.sephora.sg/products/lancome-uv-expert-youth-shield-tone-up-milk-spf50-pa-plus-plus-plus-plus,LANCÔME,UV Expert Youth-Shield™ Tone Up Milk SPF50 PA++++,83.0,4.7,9.0,0,LANCÔME-UV Expert Youth-Shield™ Tone Up Milk SPF50 PA++++
https://www.sephora.sg/products/skin-inc-pure-uv-protect-plus-face-cream-spf30-pa-plus-plus,SKIN INC,Pure UV Protect⁺ Face Cream SPF30 PA++,48.0,2.0,1.0,0,SKIN INC-Pure UV Protect⁺ Face Cream SPF30 PA++
https://www.sephora.sg/products/everyday-humans-oh-my-bod-spf50-body-sunscreen,EVERYDAY HUMANS,Oh My Bod! SPF50 Body Sunscreen,28.0,4.6,27.0,SEPHORA EXCLUSIVE,EVERYDAY HUMANS-Oh My Bod! SPF50 Body Sunscreen
https://www.sephora.sg/products/tom-ford-beauty-face-protect-primer-spf-50-slash-pa-plus-plus-plus-plus,TOM FORD BEAUTY,Face Protect Primer SPF 50/ PA ++++,110.0,4.4,22.0,0,TOM FORD BEAUTY-Face Protect Primer SPF 50/ PA ++++
https://www.sephora.sg/products/givenchy-blanc-divin-brightening-and-beautifying-protection-uv-shield-spf-50-plus-slash-pa-plus-plus-plus-plus-sunscreen,GIVENCHY,Blanc Divin Brightening & Beautifying Protection UV Shield SPF 50+ / PA++++ Sunscreen,78.0,,,0,GIVENCHY-Blanc Divin Brightening & Beautifying Protection UV Shield SPF 50+ / PA++++ Sunscreen
https://www.sephora.sg/products/sk-ii-atmosphere-airy-light-uv-cream-spf-50-plus-pa-plus-plus-plus-plus,SK-II,Atmosphere Airy Light UV Cream SPF 50+ PA++++,125.0,4.6,10.0,0,SK-II-Atmosphere Airy Light UV Cream SPF 50+ PA++++
https://www.sephora.sg/products/lancome-uv-expert-youth-shield-complete-spf50-pa-plus-plus-plus-plus/v/bb1,LANCÔME,UV Expert Youth-Shield™ Complete SPF50 PA++++,83.0,4.5,6.0,0,LANCÔME-UV Expert Youth-Shield™ Complete SPF50 PA++++
https://www.sephora.sg/products/shiseido-clear-suncare-stick-spf-50-plus-pa-plus-plus-plus-plus,SHISEIDO,Clear Suncare Stick SPF 50+ PA++++,39.0,4.2,11.0,0,SHISEIDO-Clear Suncare Stick SPF 50+ PA++++
https://www.sephora.sg/products/drunk-elephant-umbra-sheer-physical-daily-defense-spf-30,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,50.0,3.6,46.0,SEPHORA EXCLUSIVE,DRUNK ELEPHANT-Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30
