pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive
https://www.sephora.sg/products/allies-of-skin-retinal-and-peptides-repair-night-cream,ALLIES OF SKIN,Retinal & Peptides Repair Night Cream,189.0,4.7,16,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/estee-lauder-nighttime-necessities-repair-plus-lift-plus-hydrate-skincare-set,ESTÉE LAUDER,Nighttime Necessities Repair + Lift + Hydrate Skincare Set,185.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/fresh-day-and-night-hydration-christmas-limited-edition,FRESH,Day & Night Hydration (Christmas Limited Edition),107.0,5.0,1,0
https://www.sephora.sg/products/biossance-squalane-plus-omega-repair-cream,BIOSSANCE,Squalane + Omega Repair Cream,93.0,4.5,68,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/innisfree-jeju-cherry-blossom-jelly-cream,INNISFREE,Jeju Cherry Blossom Jelly Cream,31.0,4.6,25,0
https://www.sephora.sg/products/fresh-rose-deep-hydration-essentials-christmas-limited-edition,FRESH,Rose Deep Hydration Essentials (Christmas Limited Edition),128.0,4.5,2,0
https://www.sephora.sg/products/shiseido-energizing-moisturizer-extra-light-fluid,SHISEIDO,Energizing Moisturizer Extra Light Fluid,52.0,NA,NA,0
https://www.sephora.sg/products/drunk-elephant-a-passioni-retinol-skincare-cream/v/30ml,DRUNK ELEPHANT,A-Passioni™ Retinol Skincare Cream,108.0,4.1,387,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/it-cosmetics-confidence-in-a-cream-transforming-moisturizing-super-cream/v/60ml,IT COSMETICS,Confidence in a Cream™ Transforming Moisturizing Super Cream,74.0,4.5,3609,0
https://www.sephora.sg/products/first-aid-beauty-ultra-repair-firming-collagen-cream,FIRST AID BEAUTY,Ultra Repair Firming Collagen Cream,63.0,4.5,553,0
https://www.sephora.sg/products/drunk-elephant-protini-polypeptide-cream/v/50ml,DRUNK ELEPHANT,Protini™ Polypeptide Cream,98.0,4.0,6288,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/kora-organics-by-miranda-kerr-turmeric-glow-moisturizer,KORA ORGANICS BY MIRANDA KERR,Turmeric Glow Moisturizer,88.0,4.5,986,0
https://www.sephora.sg/products/sunday-riley-ceo-vitamin-c-rich-hydration-cream,SUNDAY RILEY,C.E.O. Vitamin C Rich Hydration Cream,104.0,4.4,31,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/nudestix-nudeskin-4-step-citrus-renew-set-for-gentle-skin,NUDESTIX,Nudeskin 4-Step Citrus Renew Set For Gentle Skin,127.0,3.5,4,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/drunk-elephant-lala-retro-whipped-cream,DRUNK ELEPHANT,Lala Retro™ Whipped Cream,86.0,4.2,1992,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/sephora-collection-matte-moisturizer,SEPHORA COLLECTION,Matte Moisturizer,25.0,4.6,7,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/sephora-collection-all-day-hydrator/v/50ml,SEPHORA COLLECTION,All Day Hydrator,25.0,4.6,343,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/clinique-moisture-surge-megastars-a-trio-of-hydration-heroes-set-christmas-limited-edition,CLINIQUE,Moisture Surge Megastars: A Trio Of Hydration Heroes Set (Christmas Limited Edition),78.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/kenzoki-hydration-flow-moisturizing-skin-guardian-normal-to-dry-skin,KENZOKI,Hydration Flow Moisturizing Skin Guardian - Normal To Dry Skin,70.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/it-cosmetics-confidence-in-a-gel-lotion,IT COSMETICS,Confidence In A Gel Lotion,42.0,4.6,515,0
https://www.sephora.sg/products/la-mer-discover-skincare-set,LA MER,Discover Skincare Set,185.0,5.0,3,0
https://www.sephora.sg/products/shiseido-essential-energy-hydrating-cream/v/30ml,SHISEIDO,Essential Energy Hydrating Cream,51.0,4.6,440,0
https://www.sephora.sg/products/nudestix-nudeskin-3-step-citrus-renew-skincare-set,NUDESTIX,Nudeskin 3-Step Citrus Renew Skincare Set,39.0,3.8,73,SEPHORA EXCLUSIVE
