pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive,unique_id
https://www.sephora.sg/products/fenty-skin-total-cleansr-remove-it-all-cleanser/v/145ml,FENTY SKIN,Total Cleans'R Remove-It-All Cleanser,42.0,4.2,621.0,SEPHORA EXCLUSIVE,FENTY SKIN-Total Cleans'R Remove-It-All Cleanser
https://www.sephora.sg/products/shu-uemura-ultime8-sublime-beauty-cleansing-oil-38388/v/450ml,SHU UEMURA,Ultime8∞ Sublime Beauty Cleansing Oil,168.0,4.2,1450.0,0,SHU UEMURA-Ultime8∞ Sublime Beauty Cleansing Oil
https://www.sephora.sg/products/dr-dennis-gross-hyaluronic-marine-meltaway-cleanser/v/60ml,DR. DENNIS GROSS,Hyaluronic Marine Meltaway Cleanser,21.0,4.5,592.0,SEPHORA EXCLUSIVE,DR. DENNIS GROSS-Hyaluronic Marine Meltaway Cleanser
https://www.sephora.sg/products/the-ordinary-salicylic-acid-2-percent-anhydrous-solution,THE ORDINARY,Salicylic Acid 2% Anhydrous Solution,13.0,3.9,278.0,0,THE ORDINARY-Salicylic Acid 2% Anhydrous Solution
https://www.sephora.sg/products/lancome-clarifique-pore-refining-cleansing-foam,LANCÔME,Clarifique Pore Refining Cleansing Foam,63.0,4.4,10.0,0,LANCÔME-Clarifique Pore Refining Cleansing Foam
https://www.sephora.sg/products/farmacy-clearly-clean-makeup-meltaway-cleansing-balm/v/100ml,FARMACY,Clearly Clean Makeup Meltaway Cleansing Balm,63.0,4.7,566.0,SEPHORA EXCLUSIVE,FARMACY-Clearly Clean Makeup Meltaway Cleansing Balm
https://www.sephora.sg/products/the-inkey-list-selfless-by-hyram-centella-and-green-tea-daily-gel-cleanser,THE INKEY LIST,Selfless by Hyram Centella and Green Tea Daily Gel Cleanser,34.0,4.0,214.0,SEPHORA EXCLUSIVE,THE INKEY LIST-Selfless by Hyram Centella and Green Tea Daily Gel Cleanser
https://www.sephora.sg/products/indie-lee-brightening-cleanser/v/default,INDIE LEE,Brightening Cleanser,36.0,4.4,746.0,SEPHORA EXCLUSIVE,INDIE LEE-Brightening Cleanser
https://www.sephora.sg/products/innisfree-green-tea-hydration-duo,INNISFREE,Green Tea Hydration Duo,26.0,4.5,27.0,0,INNISFREE-Green Tea Hydration Duo
https://www.sephora.sg/products/estee-lauder-perfectly-clean-multi-action-foam-cleanser-slash-purifying-mask/v/150ml,ESTÉE LAUDER,Perfectly Clean Multi-Action Foam Cleanser/Purifying Mask,55.0,4.4,111.0,0,ESTÉE LAUDER-Perfectly Clean Multi-Action Foam Cleanser/Purifying Mask
