pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive,unique_id,pdt_images,skin_type,skin_concerns,formulation,age,category
https://www.sephora.sg/products/sk-ii-skinpower-airy-milky-lotion/v/80g,SK-II,Skinpower Airy Milky Lotion,245,4.2,17.0,0,SK-II-Skinpower Airy Milky Lotion,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_4979006083279-Skii-Skinpower-Airy-Milky-Lotion-80g_0ab99d7fe6b8e1ad68389b15242154747007d3d9_1626684798.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Dullness,Firmness&Elasticity,UnevenSkinTexture,UnevenSkinTone",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/sk-ii-skinpower-cream/v/80g,SK-II,Skinpower Cream,245,4.1,14.0,0,SK-II-Skinpower Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_4979006083224-Skii-Skinpower-Cream-80g_1bd933adb6b58f3ed34d8e194fd17d9a1cb097d0_1626684796.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Dullness,Firmness&Elasticity,UnevenSkinTexture,UnevenSkinTone",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/tatcha-the-dewy-skin-cream/v/50ml,TATCHA,The Dewy Skin Cream,120,4.2,2962.0,1,TATCHA-The Dewy Skin Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_752830743083-Tatcha-The-Dewy-Skin-Cream-50ml_2f3cd265593248b8b8455c3f6c10fe63bd2f5ffe_1647862618.png,"Dry,Normal","Dryness,Dullness,UnevenSkinTexture,Firmness&Elasticity",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/fresh-lotus-youth-preserve-dream-face-cream/v/50ml,FRESH,Lotus Youth Preserve Dream Face Cream,95,4.5,2203.0,0,FRESH-Lotus Youth Preserve Dream Face Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_809280137341-FRESH-Lotus-Youth-Preserve-Dream-Face-Cream-50ml_2e9b24bd0b3dd78442b787285bc9755c30cb31e4_1618373734.png,"Combination,Dry,Normal,Oily","Ageing,Dullness,Firmness&Elasticity",Cream,"20s,30s,40s,50+",night_cream
https://www.sephora.sg/products/fenty-skin-instant-reset-overnight-recovery-gel-cream,FENTY SKIN,Instant Reset Overnight Recovery Gel-Cream,69,4.3,287.0,1,FENTY SKIN-Instant Reset Overnight Recovery Gel-Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_840026647717-Fenty-Skin-Instant-Reset-Overnight-Recovery-Gel-Cream_3278f1b0441b633f3686c7a5c5dd838c24e64992_1627412120.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,FineLines&Wrinkles,Firmness&Elasticity,Oiliness,Pigmentation&DarkSpots,UnevenSkinTexture,UnevenSkinTone,VisiblePores","Cream,Gel","20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/the-inkey-list-vitamin-b-c-and-e-moisturizer/v/50ml,THE INKEY LIST,"Vitamin B, C And E Moisturizer",12,4.2,870.0,1,"THE INKEY LIST-Vitamin B, C And E Moisturizer",https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_840026647717-Fenty-Skin-Instant-Reset-Overnight-Recovery-Gel-Cream_3278f1b0441b633f3686c7a5c5dd838c24e64992_1627412120.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,Oiliness,UnevenSkinTexture",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/lancome-hydra-zen-cream-gel,LANCÔME,Hydra Zen Anti-Stress Moisturising Cream-Gel,109,4.6,1290.0,0,LANCÔME-Hydra Zen Anti-Stress Moisturising Cream-Gel,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_17181_Lanc____me_WEB_84e9f18b1def64b81f39bb549081fa5ffe9f44ad_1523777322.png,Dry,Dryness,Gel,"20s,30s",night_cream
https://www.sephora.sg/products/the-inkey-list-bakuchiol-moisturizer,THE INKEY LIST,Bakuchiol Moisturizer,21,4.1,458.0,1,THE INKEY LIST-Bakuchiol Moisturizer,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_5060422297940-The-Inkey-List-Bakuchiol-Moisturizer-30ml_42fd5433a8d82b2b12deecbb6d36aa5ac3bb1f69_1618687973.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Firmness&Elasticity",Cream,"20s,30s,40s,50+",night_cream
https://www.sephora.sg/products/fresh-lotus-youth-preserve-moisturizer-with-multi-action-super-lotus/v/50ml,FRESH,Lotus Youth Preserve Moisturizer With Multi-Action Super Lotus,95,4.4,1312.0,0,FRESH-Lotus Youth Preserve Moisturizer With Multi-Action Super Lotus,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_809280143533-FRESH-Lotus-Youth-Preserve-Moisturizer-With-Multi-Action-Super-Lotu_0553075814e61bb3a21e954e87e7d769c4617f6a_1618373814.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Dullness,FineLines&Wrinkles",Cream,"20s,30s,40s,50+",night_cream
https://www.sephora.sg/products/caudalie-vinoperfect-dark-spot-correcting-glycolic-night-cream,CAUDALIE,Vinoperfect Dark Spot Correcting Glycolic Night Cream,77,4.1,14.0,1,CAUDALIE-Vinoperfect Dark Spot Correcting Glycolic Night Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3522930003236-Caudalie-Vinoperfect-Dark-Spot-Correcting-Glycolic-Night-Cream-50m_bc5de7f9cbdc0ae5b64be07cb91f574b7edcf6d3_1661274007.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,Pigmentation&DarkSpots,UnevenSkinTexture,UnevenSkinTone",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/egyptian-magic-egyptian-magic-cream/v/118ml,EGYPTIAN MAGIC,Egyptian Magic Cream,66,4.2,310.0,1,EGYPTIAN MAGIC-Egyptian Magic Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1379_EgyptianMagic_WEB_d4c9aae6d97649d25bf8a23cddb86069c0cd5275_1528303352.png,"Combination,Dry,Normal,Oily,Sensitive",Dryness,Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/it-cosmetics-confidence-in-your-beauty-sleep-cream/v/60ml,IT COSMETICS,Confidence In Your Beauty Sleep Cream,80,4.5,467.0,0,IT COSMETICS-Confidence In Your Beauty Sleep Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3605972296009-It-Cosmetics-Confidence-In-Your-Beauty-Sleep-Cream-60ml_de627468700f3083bb9c8249b480ec01f2835734_1591178729.png,"Combination,Dry,Normal,Oily,Sensitive","Ageing,Dryness,Dullness,FineLines&Wrinkles,Firmness&Elasticity,UnevenSkinTexture",Cream,"20s,30s,40s,50+",night_cream
https://www.sephora.sg/products/ole-henriksen-c-rush-brightening-gel-creme/v/50ml,OLE HENRIKSEN,C-Rush Brightening Gel Crème,80,4.4,3129.0,1,OLE HENRIKSEN-C-Rush Brightening Gel Crème,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_840026660891-Ole-Henriksen-C-Rush-Brightening-Gel-Cr_me-50ml_fe1b4d6d2722a68c5ee1e9fefbabaa80d7b4be89_1655091016.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Dullness,FineLines&Wrinkles,UnevenSkinTexture","Cream,Gel","20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/the-inkey-list-peptide-moisturizer/v/50ml-5060879822061,THE INKEY LIST,Peptide Moisturizer,27,4.0,711.0,1,THE INKEY LIST-Peptide Moisturizer,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_5060879822061-The-Inkey-List-Peptide-moisturizer-50ml_5ff23e4633ded0f9c8c75f9964befb1d82bae233_1657001198.png,"Combination,Dry,Normal,Oily","Dryness,FineLines&Wrinkles,Firmness&Elasticity",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/biossance-squalane-plus-probiotic-gel-moisturizer,BIOSSANCE,Squalane + Probiotic Gel Moisturizer,83,4.1,751.0,1,BIOSSANCE-Squalane + Probiotic Gel Moisturizer,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_859049007828-Biossance-Squalane-Probiotic-Gel-Moisturizer_6dd976c8358c2da3fa65542778bb1d9e70188354_1661274153.png,"Combination,Dry,Normal,Oily","Dryness,Dullness",Gel,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/drunk-elephant-protini-polypeptide-cream-mini,DRUNK ELEPHANT,Protini™ Polypeptide Cream Mini,32,4.6,7.0,1,DRUNK ELEPHANT-Protini™ Polypeptide Cream Mini,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_2_Product_812343032521-Drunk-Elephant-Protini-Polypeptide-Cream-Mini-15ml-Updated_eea0fa22baf0656963c66cb305fb3d0a30d68ee3_1644763729.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Dullness,FineLines&Wrinkles,UnevenSkinTexture,UnevenSkinTone",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/laneige-cream-skin-refiner,LANEIGE,Cream Skin Refiner,38,4.5,15.0,0,LANEIGE-Cream Skin Refiner,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_8809643071277-Laneige-Cream-Skin-Refiner-150ml_229d5319821537cf10f89a316a795530fd7a0095_1624386122.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,Firmness&Elasticity",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/allies-of-skin-retinal-and-peptides-repair-night-cream,ALLIES OF SKIN,Retinal & Peptides Repair Night Cream,189,4.7,16.0,1,ALLIES OF SKIN-Retinal & Peptides Repair Night Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_8885014070605-Allies-Of-Skin-Retinal-Peptides-Repair-Night-Cream-50ml-Update_86b621c7a572a21d2a4d5f988f3e1f49276f78d5_1649309177.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Dullness,FineLines&Wrinkles,UnevenSkinTexture",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/fresh-day-and-night-hydration-christmas-limited-edition,FRESH,Day & Night Hydration (Christmas Limited Edition),107,5.0,1.0,0,FRESH-Day & Night Hydration (Christmas Limited Edition),https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_809280159015-FRESH-Day--Night-Hydration-Christmas-Limited-Edition-Default_6a7dc2650faea6ec179249388221e278e6f997d8_1663068109.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Dullness","Cream,Gel","20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/biossance-squalane-plus-omega-repair-cream,BIOSSANCE,Squalane + Omega Repair Cream,93,4.5,68.0,1,BIOSSANCE-Squalane + Omega Repair Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_859049007897-Biossance-Squalane-Omega-Repair-Cream_494d077f4f6d2a66a8cf9f91fc0c7c57a063b275_1661274160.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,FineLines&Wrinkles,Firmness&Elasticity",Cream,"20s,30s,40s,50+",night_cream
https://www.sephora.sg/products/innisfree-jeju-cherry-blossom-jelly-cream,INNISFREE,Jeju Cherry Blossom Jelly Cream,31,4.6,25.0,0,INNISFREE-Jeju Cherry Blossom Jelly Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_8809707277300-Innisfree-Jeju-Cherry-Blossom-Jelly-Cream-50ml_9bbe12b5bda7ccac1c06e264d2ebcee48a4296e3_1632505030.png,"Combination,Dry,Normal,Oily","Dryness,Dullness","Cream,Gel","20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/fresh-rose-deep-hydration-essentials-christmas-limited-edition,FRESH,Rose Deep Hydration Essentials (Christmas Limited Edition),128,4.5,2.0,0,FRESH-Rose Deep Hydration Essentials (Christmas Limited Edition),https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_809280159039-FRESH-Rose-Deep-Hydration-Essentials-Christmas-Limited-Edition-Defa_acf3055787aa4030a5df1f927fa4ee07aa2a9f96_1663068110.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,UnevenSkinTexture,VisiblePores","Cream,Liquid","20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/shiseido-energizing-moisturizer-extra-light-fluid,SHISEIDO,Energizing Moisturizer Extra Light Fluid,52,4.4,0.0,0,SHISEIDO-Energizing Moisturizer Extra Light Fluid,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_729238171541-Shiseido-Energizing-Moisturizer-Extra-Light-Fluid-100ml_28dbbf40c447e79e2c3ae43db4d1da7b1759c057_1616665720.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,FineLines&Wrinkles",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/drunk-elephant-a-passioni-retinol-skincare-cream/v/30ml,DRUNK ELEPHANT,A-Passioni™ Retinol Skincare Cream,108,4.1,387.0,1,DRUNK ELEPHANT-A-Passioni™ Retinol Skincare Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_812343032392-Drunk_20Elephant-A-Passioni_20Retinol_20Cream-30ml-update_68c4ead1437d580b3ea0946750a53270e4ebc002_1653284881.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,FineLines&Wrinkles,Firmness&Elasticity,UnevenSkinTexture,UnevenSkinTone",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/it-cosmetics-confidence-in-a-cream-transforming-moisturizing-super-cream/v/60ml,IT COSMETICS,Confidence in a Cream™ Transforming Moisturizing Super Cream,74,4.5,3609.0,0,IT COSMETICS-Confidence in a Cream™ Transforming Moisturizing Super Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3605972780072-IT-COSMETICS-Confidence-in-a-Cream-Transforming-Moisturizing-Super_77d31876a6a53a13b9280178a9af3904ddde727b_1661498084.png,"Combination,Dry,Normal,Oily,Sensitive","Ageing,Dryness,FineLines&Wrinkles,Firmness&Elasticity,UnevenSkinTexture",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/first-aid-beauty-ultra-repair-firming-collagen-cream,FIRST AID BEAUTY,Ultra Repair Firming Collagen Cream,63,4.5,553.0,0,FIRST AID BEAUTY-Ultra Repair Firming Collagen Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_815517025237-First-Aid-Beauty-Ultra-Repair-Firming-Collagen-Cream-50ml_5c08984a7f5debd055969c11f80e30c9e55f459f_1618234934.png,"Combination,Dry,Normal,Oily,Sensitive","Ageing,Dryness,FineLines&Wrinkles,Firmness&Elasticity,UnevenSkinTexture",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/drunk-elephant-protini-polypeptide-cream/v/50ml,DRUNK ELEPHANT,Protini™ Polypeptide Cream,98,4.0,6288.0,1,DRUNK ELEPHANT-Protini™ Polypeptide Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_856556004739-Drunk-Elephant-_Protini-Polypeptide-Cream-50ml-update_02a6d2d63c1af3f831baf24384da374c4b46504d_1653285780.png,"Combination,Dry,Normal,Oily,Sensitive","Ageing,Dryness,FineLines&Wrinkles,UnevenSkinTexture,UnevenSkinTone",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/kora-organics-by-miranda-kerr-turmeric-glow-moisturizer,KORA ORGANICS BY MIRANDA KERR,Turmeric Glow Moisturizer,88,4.5,986.0,0,KORA ORGANICS BY MIRANDA KERR-Turmeric Glow Moisturizer,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_9342759005730-Kora-Organics-TURMERIC-GLOW-MOISTURIZER-50ML-JAR_cc3beadc0d3f094d8206314d4fc75c437f56d4f5_1634738713.png,"Combination,Dry,Normal,Oily,Sensitive","Ageing,Dullness,FineLines&Wrinkles,Pigmentation&DarkSpots,UnevenSkinTexture",Cream,"20s,30s,40s,50+",night_cream
https://www.sephora.sg/products/sunday-riley-ceo-vitamin-c-rich-hydration-cream,SUNDAY RILEY,C.E.O. Vitamin C Rich Hydration Cream,104,4.4,31.0,1,SUNDAY RILEY-C.E.O. Vitamin C Rich Hydration Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_817494012996-Sunday-Riley-CEO-Vitamin-C-Rich-Hydration-Cream-50g_ce936f34dfa936ad1da5538d5a6e7e0ed9e7b564_1581582852.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Dullness,Pigmentation&DarkSpots,UnevenSkinTexture",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/drunk-elephant-lala-retro-whipped-cream,DRUNK ELEPHANT,Lala Retro™ Whipped Cream,86,4.2,1992.0,1,DRUNK ELEPHANT-Lala Retro™ Whipped Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_812343030350-Drunk-Elephant-_Lala-Retro-Whipped-Cream_-50ml-update_1869ed4cfddfd713dd8eb0c1d544c3e711c15e37_1653285611.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,FineLines&Wrinkles",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/sephora-collection-matte-moisturizer,SEPHORA COLLECTION,Matte Moisturizer,25,4.6,7.0,1,SEPHORA COLLECTION-Matte Moisturizer,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3378872178286-Sephora-Collection-Matte-Moisturizer-50ml_78dbbbe59ac6b6ebe6837b48bf7b4d59cc417185_1661284185.png,"Combination,Normal,Oily","Dryness,Oiliness",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/sephora-collection-all-day-hydrator/v/50ml,SEPHORA COLLECTION,All Day Hydrator,25,4.6,343.0,1,SEPHORA COLLECTION-All Day Hydrator,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3378872189060-Sephora-Collection-All-Day-Hydrator-50ml_5758c7a1cddb0aa8912ad56e161a461f595881db_1659282266.png,"Combination,Dry,Normal,Oily","Ageing,Dryness,Dullness",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/kenzoki-hydration-flow-moisturizing-skin-guardian-normal-to-dry-skin,KENZOKI,Hydration Flow Moisturizing Skin Guardian - Normal To Dry Skin,70,4.4,0.0,1,KENZOKI-Hydration Flow Moisturizing Skin Guardian - Normal To Dry Skin,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3274872420922-Kenzoki-Hydration-Flow-Moisturizing-Skin-Guardian-Normal-To-Dry-Sk_877b57566ecf682f835ee1f4a1ae97c715553243_1632163674.png,"Combination,Dry,Normal,Oily","Dryness,Dullness",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/it-cosmetics-confidence-in-a-gel-lotion,IT COSMETICS,Confidence In A Gel Lotion,42,4.6,515.0,0,IT COSMETICS-Confidence In A Gel Lotion,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3605972078094-IT-Cosmetics-Confidence-In-A-Gel-Lotion-75ml_9178d1ed0b2e8d5b1328420f784189cf02d4053c_1566528108.png,"Combination,Dry,Normal,Oily,Sensitive","Ageing,Dryness,Dullness,FineLines&Wrinkles,UnevenSkinTexture","Gel,Lotion","20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/shiseido-essential-energy-hydrating-cream/v/30ml,SHISEIDO,Essential Energy Hydrating Cream,51,4.6,440.0,0,SHISEIDO-Essential Energy Hydrating Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_729238190429-Shiseido-Essential-Energy-Hydrating-Cream-30ml_585ea622ed924efe68515ad5f488464089c141eb_1644212168.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,UnevenSkinTexture",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/clinique-anti-blemish-all-over-clearing-treatment,CLINIQUE,Anti-Blemish All Over Clearing Treatment,49,3.9,20.0,0,CLINIQUE-Anti-Blemish All Over Clearing Treatment,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_20714291839-Clinique-Anti-Blemish-All-Over-Clearing-Moisturizer-50ml_da9b92b53f74ede5cfb85ebcc8c37c9b9bb80d85_1577350003.png,Oily,"Blemishes,Dryness",Cream,"20s,30s,40s,50+,Under20",night_cream
https://www.sephora.sg/products/dr-jart-vital-hydra-solution-biome-water-cream/v/50ml,DR.JART+,Vital Hydra Solution Biome Water Cream,56,4.1,38.0,1,DR.JART+-Vital Hydra Solution Biome Water Cream,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_8809642712430-Dr-Jart-Vital-Hydra-Solution-Biome-Water-Cream-50ml_c8d1ac380af68c57b54cd3513562dcfe26219cd8_1583138825.png,"Combination,Dry,Normal,Oily,Sensitive",Dryness,"Cream,Gel","20s,30s,40s,50+,Under20",night_cream
