pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive
https://www.sephora.sg/products/farmacy-deep-sweep-2-percent-bha-pore-refining-toner/v/120ml,FARMACY,Deep Sweep 2% BHA Pore Refining Toner,52.0,4.5,799,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/sephora-collection-vitamin-tonic-lotion/v/dragonfruit,SEPHORA COLLECTION,Vitamin Tonic Lotion,16.0,4.4,69,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/nudestix-5-percent-citrus-fruit-and-glycolic-glow-toner,NUDESTIX,5% Citrus Fruit & Glycolic Glow Toner,44.0,5.0,4,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/sephora-collection-gentle-ph-balancing-toner/v/200ml-3378872183860,SEPHORA COLLECTION,Gentle PH Balancing Toner,26.0,4.1,57,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/dermalogica-multi-active-toner,DERMALOGICA,Multi-Active Toner,72.0,4.5,278,0
https://www.sephora.sg/products/cle-de-peau-hydro-clarifying-lotion,CLE DE PEAU,Hydro-Clarifying Lotion,180.0,4.2,52,0
https://www.sephora.sg/products/glamglow-supertoner-exfoliating-pore-clarifying-acid-solution,GLAMGLOW,SUPERTONER ™ Exfoliating Pore Clarifying Acid Solution,73.0,4.3,424,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/estee-lauder-nutritious-super-pomegranate-radiant-energy-lotion-light,ESTÉE LAUDER,Nutritious Super-Pomegranate Radiant Energy Lotion Light,82.0,5.0,2,0
https://www.sephora.sg/products/wei-orchid-waterflow-balancing-lotion-toner,WEI,Orchid Waterflow Balancing Lotion Toner,85.0,NA,NA,0
https://www.sephora.sg/products/givenchy-skin-perfecto-skin-glow-priming-lotion,GIVENCHY,Skin Perfecto Skin-Glow Priming Lotion,71.0,NA,NA,0
https://www.sephora.sg/products/clear-start-micro-pore-mist,DERMALOGICA CLEAR START,Micro-Pore Mist,35.0,3.9,15,0
https://www.sephora.sg/products/la-mer-the-moisturizing-matte-lotion,LA MER,The Moisturizing Matte Lotion,500.0,4.3,62,0
https://www.sephora.sg/products/saturday-skin-take-control-peptide-skincare-set,SATURDAY SKIN,Take Control Peptide Skincare Set,52.0,4.7,10,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/estee-lauder-revitalizing-supreme-plus-youth-power-soft-milky-lotion,ESTÉE LAUDER,Revitalizing Supreme + Youth Power Soft Milky Lotion,158.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/amuse-phytoncica-lha-reboot-toner,AMUSE,Phytoncica™ LHA Reboot Toner,32.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/philosophy-microdelivery-resurfacing-solution,PHILOSOPHY,Microdelivery Resurfacing Solution,63.0,4.0,2,0
https://www.sephora.sg/products/dr-dot-jart-plus-cicapair-toner,DR.JART+,Cicapair Toner,42.0,4.3,20,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/dior-prestige-la-lotion-essence-de-rose,DIOR,Prestige La Lotion Essence De Rose,180.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/clinique-moisture-surge-hydro-infused-lotion,CLINIQUE,Moisture Surge Hydro-Infused Lotion,66.0,4.3,15,0
https://www.sephora.sg/products/gallinee-face-vinegar/v/50ml,GALLINÉE,Face Vinegar Toner,17.0,4.0,29,0
https://www.sephora.sg/products/laneige-water-bank-blue-hyaluronic-essence-toner-for-normal-to-dry-skin,LANEIGE,Water Bank Blue Hyaluronic Essence Toner - For Normal To Dry Skin,48.0,4.5,2,0
https://www.sephora.sg/products/clinique-brightening-essentials-skincare-set-limited-edition,CLINIQUE,Brightening Essentials Skincare Set (Limited Edition),128.0,NA,NA,0
https://www.sephora.sg/products/kenzo-discovery-youth-flow-skincare-set,KENZOKI,Discovery Youth Flow Skincare Set,79.0,NA,NA,0
https://www.sephora.sg/products/clinique-best-seller-skincare-set,CLINIQUE,Best-Seller Skincare Set,100.0,NA,NA,0
https://www.sephora.sg/products/pai-skincare-century-flower-lotus-and-orange-blossom-soothing-tonic-lotion,PAI SKINCARE,Century Flower Lotus & Orange Blossom Soothing Tonic Lotion,53.0,4.0,1,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/mario-badescu-alpha-grapefruit-cleansing-lotion,MARIO BADESCU,Alpha Grapefruit Cleansing Lotion,26.0,4.3,28,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/kopari-coconut-rose-toner,KOPARI,Coconut Rose Toner,42.0,4.2,221,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/shiseido-vital-perfection-white-revitalizing-softener,SHISEIDO,Vital-perfection White Revitalizing Softener,117.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/pixi-best-of-hello-skintreats-duo-christmas-limited-edition,PIXI,Best Of Hello Skintreats Duo (Christmas Limited Edition),41.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/clinique-hydrate-and-glow-skincare-set,CLINIQUE,Hydrate & Glow Skincare Set,78.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/laneige-radian-c-advanced-effector,LANEIGE,Radian-C Advanced Effector,65.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/clinique-clarifying-lotion-1-very-dry-to-dry-skin,CLINIQUE,Clarifying Lotion 1 - Very Dry To Dry Skin,45.0,4.7,3,0
https://www.sephora.sg/products/alpha-h-clear-skin-tonic-with-2-percent-salicylic-acid,ALPHA-H,Clear Skin Tonic with 2% Salicylic Acid,81.0,4.2,13,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/pixi-milky-tonic/v/250ml,PIXI,Milky Tonic,48.0,4.4,31,0
https://www.sephora.sg/products/pixi-rose-tonic/v/250ml,PIXI,Rose Tonic,48.0,4.2,214,0
https://www.sephora.sg/products/sunday-riley-pink-drink-firming-resurfacing-essence,SUNDAY RILEY,Pink Drink Firming Resurfacing Essence,77.0,3.3,16,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/boscia-resurfacing-treatment-toner,BOSCIA,Resurfacing Treatment Toner,51.0,3.9,57,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/mario-badescu-witch-hazel-and-lavender-toner,MARIO BADESCU,Witch Hazel and Lavender Toner,23.0,3.9,35,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/nudestix-nudeskin-4-step-citrus-renew-set-for-makeup,NUDESTIX,Nudeskin 4-Step Citrus Renew Set For Makeup,144.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/pixi-vitamin-wakeup-mist,PIXI,Vitamin Wakeup Mist,25.0,3.9,35,0
https://www.sephora.sg/products/kora-organics-by-miranda-kerr-minty-mineral-hydration-mist,KORA ORGANICS BY MIRANDA KERR,Minty Mineral Hydration Mist,62.0,4.5,186,0
https://www.sephora.sg/products/drgl-toner-oil-control,DRGL,Toner Oil Control,68.0,5.0,1,0
https://www.sephora.sg/products/cle-de-peau-micellar-skincare-cleansing-water,CLE DE PEAU,Micellar Skincare Cleansing Water,90.0,NA,NA,0
https://www.sephora.sg/products/lab-series-anti-age-max-ls-lotion,LAB SERIES,Anti-Age Max LS Lotion,138.0,NA,NA,0
https://www.sephora.sg/products/indie-lee-clarity-kit,INDIE LEE,Clarity Kit,43.0,3.9,21,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/clinique-clarifying-lotion-1-very-dry-to-dry-skin-limited-edition,CLINIQUE,Clarifying Lotion 1 - Very Dry To Dry Skin (Limited Edition),40.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/shiseido-waso-fresh-jelly-lotion,SHISEIDO,Waso Fresh Jelly Lotion,45.0,4.2,13,0
https://www.sephora.sg/products/for-beloved-one-melasleep-brightening-lumis-key-toner,FOR BELOVED ONE,Melasleep Brightening Lumi's Key Toner,60.0,4.2,5,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/lab-series-anti-age-max-ls-water-lotion,LAB SERIES,Anti-Age Max LS Water Lotion,89.0,5.0,1,0
https://www.sephora.sg/products/drgl-toner-sensitive/v/240ml,DRGL,Toner Sensitive,118.0,3.5,2,0
https://www.sephora.sg/products/dior-prestige-la-micro-lotion-de-rose/v/150ml,DIOR,Prestige La Micro-Lotion De Rose,180.0,4.6,7,0
https://www.sephora.sg/products/saturday-skin-pore-clarifying-toner/v/125ml,SATURDAY SKIN,Pore Clarifying Toner,46.0,4.5,1215,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/dior-hydra-life-balancing-hydration-2-in-1-sorbet-water,DIOR,Hydra Life Balancing Hydration 2 In 1 Sorbet Water,85.0,3.9,18,0
https://www.sephora.sg/products/innisfree-bija-trouble-skin-toner,INNISFREE,Bija Trouble Skin Toner,25.0,4.0,2,0
https://www.sephora.sg/products/first-aid-beauty-ultra-repair-wild-oat-hydrating-toner,FIRST AID BEAUTY,Ultra Repair Wild Oat Hydrating Toner,37.0,4.6,605,0
https://www.sephora.sg/products/guerlain-abeille-royale-fortifying-lotion,GUERLAIN,Abeille Royale Fortifying Lotion,119.0,4.3,831,0
https://www.sephora.sg/products/shiseido-vital-perfection-white-revitalizing-softener-enriched,SHISEIDO,Vital-perfection White Revitalizing Softener Enriched,117.0,NA,NA,0
https://www.sephora.sg/products/innisfree-green-tea-seed-skin-toner,INNISFREE,Green Tea Seed Skin Toner,32.0,NA,NA,0
https://www.sephora.sg/products/drgl-toner-brightening,DRGL,Toner Brightening,168.0,NA,NA,0
https://www.sephora.sg/products/by-terry-baume-de-rose-beauty-toner,BY TERRY,Baume De Rose Beauty Toner,87.0,5.0,2,0
