pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive,unique_id,pdt_images,skin_type,skin_concerns,formulation,age,category
https://www.sephora.sg/products/innisfree-green-tea-hydrating-amino-acid-cleansing-water,INNISFREE,Green Tea Hydrating Amino Acid Cleansing Water,21,4.4,0.0,0,INNISFREE-Green Tea Hydrating Amino Acid Cleansing Water,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_8809707249635-Innisfree-Green-Tea-Hydrating-Amino-Acid-Cleansing-Water-300ml_e3a4388d5aa57868fced54a1e54fb96d87eb8f64_1664439682.png,"Combination,Dry,Normal,Oily","Dryness,UnevenSkinTexture",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/dermalogica-ultracalming-cleanser,DERMALOGICA,Ultracalming™ Cleanser,79,4.5,200.0,0,DERMALOGICA-Ultracalming™ Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_666151010437-Dermalogica-Ultracalming--Cleanser-250ml_52f5f66c1435fa673270bf9da875e3f896d1c9bc_1601306672.png,Sensitive,UnevenSkinTone,"Cream,Gel","20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/dermalogica-active-clay-cleanser,DERMALOGICA,Active Clay Cleanser,68,4.5,24.0,0,DERMALOGICA-Active Clay Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_666151011366-Dermalogica-Active-Clay-Cleanser-150ml_e5aa7b7a933a80074361a4d5401a358dbbb7eca8_1601306674.png,"Combination,Dry,Normal,Oily","Dullness,Oiliness,UnevenSkinTexture",Cream,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/laneige-water-bank-blue-hyaluronic-cleansing-gel,LANEIGE,Water Bank Blue Hyaluronic Cleansing Gel,36,4.4,0.0,0,LANEIGE-Water Bank Blue Hyaluronic Cleansing Gel,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_8809803511087-Laneige-Water-Bank-Blue-Hyaluronic-Cleansing-Gel-200ml_057c049bd3ee75f9b33dea7f2427a8306afc0a1c_1657001175.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness",Gel,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/by-terry-baume-de-rose-micellar-water,BY TERRY,Baume De Rose Micellar Water,77,4.4,0.0,0,BY TERRY-Baume De Rose Micellar Water,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3700076455939-By-Terry-Baume-De-Rose-Micellar-Water-200ml_135fcd3d1bdbd7f2234768b0863043cbc8371199_1599470880.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,Oiliness",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/hanz-de-fuko-gentle-face-wash,HANZ DE FUKO,Gentle Face Wash,39,5.0,2.0,0,HANZ DE FUKO-Gentle Face Wash,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_40232686047-Hanz-De-Fuko-Gentle-Face-Wash-_650879d6f3dfa7f530fdb4acc86367519fe497b1_1595842997.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,Oiliness",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/doers-of-london-facial-cleanser,DOERS OF LONDON,Facial Cleanser,36,3.0,3.0,0,DOERS OF LONDON-Facial Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_5060509960026-Doers_of_London-Facial_Cleanser-200ml_384fb84388a24d6d73dace075b7de55a614b107a_1620368751.png,"Combination,Dry,Normal,Oily,Sensitive","Dullness,Oiliness,VisiblePores",Lotion,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/three-balancing-foam-r,THREE,Balancing Foam R,60,4.8,4.0,0,THREE-Balancing Foam R,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_4562248590560-Three-Balancing-Foam-R-150ml_e2543f3c94fdec9b84d52257d9d70be8c5658a2a_1584930140.png,"Combination,Normal,Oily","Firmness&Elasticity,UnevenSkinTexture",Foam,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/drgl-cleanser-oil-control/v/240ml,DRGL,Cleanser Oil Control,108,4.8,4.0,0,DRGL-Cleanser Oil Control,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_170394_20DrGL_20Cleanser_20Oil_20Control_20240ml_ada2c4041d2c2f2a27a5d168cb823d65203ebfc5_1543372369.png,Oily,Oiliness,Oil,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/bybi-beauty-swipe-clean,BYBI BEAUTY,Swipe Clean Facial Cleansing Oil and Makeup Remover,50,4.8,9.0,1,BYBI BEAUTY-Swipe Clean Facial Cleansing Oil and Makeup Remover,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_5060531310257-BYBI-Beauty-Swipe-Clean-Facial-Cleansing-Oil-and-Makeup-Remover-10_cc1f0cf746a990919683b5d277453fba295ab85a_1617790999.png,"Combination,Dry,Normal,Oily,Sensitive",Dryness,Cream,"20s,30s,40s,50+",cleaser
https://www.sephora.sg/products/glamglow-gentlebubble-daily-conditioning-cleanser,GLAMGLOW,Gentlebubble™ Daily Conditioning Cleanser,40,4.0,257.0,1,GLAMGLOW-Gentlebubble™ Daily Conditioning Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_203468-Glamglow-Gentlebubble-Daily-Conditioning-Cleanser-Default_af69e5125dd9ca0593d265f6e561353596a97fbf_1547458609.png,"Combination,Dry,Normal,Oily,Sensitive",Dullness,Foam,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/elemis-dynamic-resurfacing-facial-wash,ELEMIS,Dynamic Resurfacing Facial Wash,78,4.0,1.0,0,ELEMIS-Dynamic Resurfacing Facial Wash,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_641628007134-Elemis-Dynamic-Resurfacing-Facial-Wash-200ml_443541a506e408b5bc3b9fdb59f22d9242dc2667_1650559603.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,UnevenSkinTexture",Gel,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/cle-de-peau-softening-cleansing-foam,CLE DE PEAU,Softening Cleansing Foam,92,4.2,60.0,0,CLE DE PEAU-Softening Cleansing Foam,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_729238171640-Cle-De-Peau-Softening-Cleansing-Foam-140ml_4e0c45a5e056fb61def07af62b377045c8c7d90e_1629125270.png,"Combination,Dry,Normal,Oily","Dryness,Dullness",Foam,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/juice-beauty-blemish-clearing-cleanser,JUICE BEAUTY,Blemish Clearing Cleanser,43,4.1,127.0,1,JUICE BEAUTY-Blemish Clearing Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_834893011085-Juice-Beauty-Blemish-Clearing-Cleanser-200ml_297c3eb9ad40b95b8c1a869beee204b392993bc4_1654109372.png,"Combination,Dry,Normal,Oily","Blemishes,Dryness",Cream,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/indie-lee-soothing-cleanser,INDIE LEE,Soothing Cleanser,36,3.6,5.0,1,INDIE LEE-Soothing Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_811239030733-Indie-Lee-Soothing-Cleanser-125ml_604eab2598c8842fa52ca5d035f7eea74cd166c7_1618373942.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,FineLines&Wrinkles,UnevenSkinTexture,UnevenSkinTone",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/drgl-cleanser-lightening-plus/v/240ml,DRGL,Cleanser Lightening Plus,198,4.0,1.0,0,DRGL-Cleanser Lightening Plus,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_170397_20DrGL_20Cleanser_20Lightening_20Plus_20240ml_efd3202733b897c84a200aea2f5880081b122da9_1543372375.png,"Combination,Dry,Normal,Oily,Sensitive","Dullness,Pigmentation&DarkSpots,UnevenSkinTone",Liquid,"20s,30s,40s,50+,Under20",cleaser
