pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive,unique_id,pdt_images,skin_type,skin_concerns,formulation,age,category
https://www.sephora.sg/products/mario-badescu-witch-hazel-and-rosewater-toner,MARIO BADESCU,Witch Hazel & Rosewater Toner,23,4.3,166.0,1,MARIO BADESCU-Witch Hazel & Rosewater Toner,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_203437-Mario-Badescu-Witch-Hazel-Rosewater-Toner-Default_f6688a36f8fc3065be3c4537a93529ddd6f8dd74_1545041713.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness",Liquid,"20s,30s,40s,50+",toner
https://www.sephora.sg/products/herbivore-botanicals-rose-hibiscus-hydrating-face-mist/v/120ml,HERBIVORE BOTANICALS,Rose Hibiscus Hydrating Face Mist,54,4.1,79.0,1,HERBIVORE BOTANICALS-Rose Hibiscus Hydrating Face Mist,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_850009804198-HERBIVORE_BOTANICALS-Rose_Hibiscus_Hydrating_Face_Mist-_0ba17e872ecc437a9a3b3c7cbd42790d1977e33c_1661330095.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness","Liquid,Spray","20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/caudalie-vinoclean-moisturizing-toner/v/400ml,CAUDALIE,Vinoclean Moisturizing Toner,55,4.4,214.0,1,CAUDALIE-Vinoclean Moisturizing Toner,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3522930003168-Caudalie-Vinoclean-Moisturizing-Toner-400ml_02aec56d504ffd0c1a4e52022b0d0bcfd751381a_1659282344.png,"Combination,Dry,Normal,Oily",Dryness,Liquid,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/biossance-squalane-plus-bha-pore-minimizing-toner,BIOSSANCE,Squalane + BHA Pore Minimizing Toner,44,4.5,621.0,1,BIOSSANCE-Squalane + BHA Pore Minimizing Toner,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_810029621250_Biossance_Squalane_BHA_Pore_Minimizing_Toner_120ml_688224d0912bb489058a6ee6f961fcfc793b8841_1661329999.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,Oiliness,UnevenSkinTexture,VisiblePores",Liquid,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/fresh-rose-deep-hydration-essentials-christmas-limited-edition,FRESH,Rose Deep Hydration Essentials (Christmas Limited Edition),128,4.5,2.0,0,FRESH-Rose Deep Hydration Essentials (Christmas Limited Edition),https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_809280159039-FRESH-Rose-Deep-Hydration-Essentials-Christmas-Limited-Edition-Defa_acf3055787aa4030a5df1f927fa4ee07aa2a9f96_1663068110.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,UnevenSkinTexture,VisiblePores","Cream,Liquid","20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/glow-recipe-pride-watermelon-glow-pha-plus-bha-pore-tight-toner-limited-edition,GLOW RECIPE,Pride Watermelon Glow PHA + BHA Pore-Tight Toner (Limited Edition),54,4.9,20.0,1,GLOW RECIPE-Pride Watermelon Glow PHA + BHA Pore-Tight Toner (Limited Edition),https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_810052961699-Glow-Recipe-Watermelon-Glow-PHABHA-Pore-Tight-Toner-150ml_4f36bc58ffc09fe54e4bfd0ab4aeb59c7c42108a_1659282627.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,UnevenSkinTexture,VisiblePores",Liquid,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/pixi-glow-tonic-to-go-exfoliating-toner-pads,PIXI,Glow Tonic To-Go Exfoliating Toner Pads,32,4.4,120.0,0,PIXI-Glow Tonic To-Go Exfoliating Toner Pads,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_885190823529-Pixi_GlowTonicToGo_53ace3cc35f0cb4b365ae9774d67194b27e0aee0_1664026489.png,"Combination,Dry,Normal,Oily","Dryness,Dullness","Liquid,Wipe","20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/lancome-tonique-douceur,LANCÔME,Tonique Douceur,75,4.4,148.0,0,LANCÔME-Tonique Douceur,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3147758030235-Lancome-Tonique-Douceur_7e3b08bbe4f780ce0f3e3e71ac2af07e6f8514e6_1606297529.png,"Combination,Dry,Normal,Oily","Ageing,Blemishes,Dullness",Liquid,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/lab-series-daily-rescue-water-lotion,LAB SERIES,Daily Rescue Water Lotion,66,5.0,2.0,0,LAB SERIES-Daily Rescue Water Lotion,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_22548430057-Lab-Series-Daily-Rescue-Water-Lotion-200ml_5ea9f0095bd1dbcd3a0db2dadc71a75493913ac2_1630637857.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,UnevenSkinTexture",Lotion,"20s,30s,40s,50+,Under20",toner
https://www.sephora.sg/products/clinique-clarifying-lotion-2-dry-combination-skin/v/400-ml,CLINIQUE,Clarifying Lotion 2 - Dry Combination Skin,58,4.7,49.0,0,CLINIQUE-Clarifying Lotion 2 - Dry Combination Skin,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_20714290597-Clinique-Clarifying-Lotion-2---Dry-Combination-Skin-400ML_20e4f28bdc02fbd9d6189962bc14ea31fcc6272b_1577349997.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,FineLines&Wrinkles,Oiliness",Liquid,"20s,30s,40s,50+,Under20",toner
