pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive
https://www.sephora.sg/products/sulwhasoo-uv-wise-brightening-multi-protector/v/creamy-glow-8809643041058,SULWHASOO,UV Wise Brightening Multi Protector,106.0,4.4,12,0
https://www.sephora.sg/products/glo-skin-beauty-c-shield-anti-pollution-moisture-tint-spf-30/v/1n,GLO SKIN BEAUTY,C-Shield Anti-Pollution Moisture Tint SPF 30,78.0,NA,NA,0
https://www.sephora.sg/products/cle-de-peau-intensive-fortifying-cream/v/50ml,CLE DE PEAU,Intensive Fortifying Cream,210.0,4.4,57,0
https://www.sephora.sg/products/ultra-violette-daydream-screen-spf50-tinted-veil/v/v0,ULTRA VIOLETTE,Daydream Screen SPF50 Tinted Veil,58.0,4.0,6,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/clear-start-clearing-defense-spf-30,DERMALOGICA CLEAR START,Clearing Defense SPF 30,49.0,3.7,3,0
https://www.sephora.sg/products/supergoop-daily-dose-vitamin-c-plus-spf40-serum,SUPERGOOP!,Daily Dose Vitamin C + SPF40 Serum,74.0,3.8,567,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/supergoop-zincscreen-100-percent-mineral-lotion-spf-40-pa-plus-plus-plus,SUPERGOOP!,Zincscreen 100% Mineral Lotion SPF 40 PA+++,68.0,3.9,370,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/alpha-h-daily-essential-moisturiser-spf-50-plus-with-vitamin-e/v/daily-essential-moisturiser-spf-30,ALPHA-H,Daily Essential Moisturiser SPF 50+ with Vitamin E,69.0,4.0,69,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/dior-diorsnow-ultimate-uv-shield-skin-breathable-brightening-emulsion-spf50-plus-pa-plus-plus-plus-plus,DIOR,Diorsnow Ultimate UV Shield Skin-Breathable Brightening Emulsion SPF50+ PA++++,96.0,4.5,13,0
https://www.sephora.sg/products/ultra-violette-extreme-screen-hydrating-body-and-hand-skinscreen-spf-50-plus,ULTRA VIOLETTE,Extreme Screen Hydrating Body & Hand Skinscreen SPF 50+,39.0,4.2,5,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/lancome-uv-expert-youth-shield-tone-up-milk-spf50-pa-plus-plus-plus-plus,LANCÔME,UV Expert Youth-Shield™ Tone Up Milk SPF50 PA++++,83.0,4.7,9,0
https://www.sephora.sg/products/ultra-violette-crowd-pleasers-please-skincare-set-holiday-limited-edition,ULTRA VIOLETTE,"Crowd-Pleasers, Please Skincare Set (Holiday Limited Edition)",40.0,NA,NA,0
https://www.sephora.sg/products/ultra-violette-dramatic-skin-duo-set-holiday-limited-edition,ULTRA VIOLETTE,Dramatic Skin Duo Set (Holiday Limited Edition),40.0,NA,NA,0
https://www.sephora.sg/products/biossance-the-sunshine-skincare-trio-set-limited-edition,BIOSSANCE,The Sunshine Skincare Trio Set (Limited Edition),129.0,5.0,3,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/skin-inc-pure-uv-protect-plus-face-cream-spf30-pa-plus-plus,SKIN INC,Pure UV Protect⁺ Face Cream SPF30 PA++,48.0,2.0,1,0
https://www.sephora.sg/products/everyday-humans-oh-my-bod-spf50-body-sunscreen,EVERYDAY HUMANS,Oh My Bod! SPF50 Body Sunscreen,28.0,4.6,27,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/tom-ford-beauty-face-protect-primer-spf-50-slash-pa-plus-plus-plus-plus,TOM FORD BEAUTY,Face Protect Primer SPF 50/ PA ++++,110.0,4.4,22,0
https://www.sephora.sg/products/givenchy-blanc-divin-brightening-and-beautifying-protection-uv-shield-spf-50-plus-slash-pa-plus-plus-plus-plus-sunscreen,GIVENCHY,Blanc Divin Brightening & Beautifying Protection UV Shield SPF 50+ / PA++++ Sunscreen,78.0,NA,NA,0
https://www.sephora.sg/products/sk-ii-atmosphere-airy-light-uv-cream-spf-50-plus-pa-plus-plus-plus-plus,SK-II,Atmosphere Airy Light UV Cream SPF 50+ PA++++,125.0,4.6,10,0
https://www.sephora.sg/products/lancome-uv-expert-youth-shield-complete-spf50-pa-plus-plus-plus-plus/v/bb1,LANCÔME,UV Expert Youth-Shield™ Complete SPF50 PA++++,83.0,4.5,6,0
https://www.sephora.sg/products/shiseido-clear-suncare-stick-spf-50-plus-pa-plus-plus-plus-plus,SHISEIDO,Clear Suncare Stick SPF 50+ PA++++,39.0,4.2,11,0
https://www.sephora.sg/products/drunk-elephant-umbra-sheer-physical-daily-defense-spf-30,DRUNK ELEPHANT,Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30,50.0,3.6,46,SEPHORA EXCLUSIVE
